Year,ReefID,ReefName,Long,Lat,DHW5k,Sector,SectorThree,SectorFour,Score,Habitat
2016,10-402,U/N Reef,144.0065918,-10.80548668,4.956318,North,North,FarNorth,4,F
2017,10-402,U/N Reef,144.0065918,-10.80548668,4.956318,North,North,FarNorth,4,F
2017,10-402,U/N Reef,144.0065918,-10.80548668,4.956318,North,North,FarNorth,3,F
2017,10-402,U/N Reef,144.0065918,-10.80548668,4.956318,North,North,FarNorth,4,F
2017,10-402,U/N Reef,144.0065918,-10.80548668,4.956318,North,North,FarNorth,3,F
2016,10-337,U/N Reef,142.9288025,-10.80788326,9.457744,North,North,FarNorth,4,C
2016,10-337,U/N Reef,142.9288025,-10.80788326,9.457744,North,North,FarNorth,4,C
2016,10-337,U/N Reef,142.9288025,-10.80788326,9.457744,North,North,FarNorth,4,C
2016,10-337,U/N Reef,142.9288025,-10.80788326,9.457744,North,North,FarNorth,4,L
2016,10-337,U/N Reef,142.9288025,-10.80788326,9.457744,North,North,FarNorth,4,U
2016,10-800,U/N Reef,142.7390289,-10.81070328,8.984639,North,North,FarNorth,4,C
2016,10-800,U/N Reef,142.7390289,-10.81070328,8.984639,North,North,FarNorth,4,C
2016,10-800,U/N Reef,142.7390289,-10.81070328,8.984639,North,North,FarNorth,4,F
2016,10-336,Wyborn Reef,142.7622376,-10.82104492,9.449869,North,North,FarNorth,4,C
2016,10-336,Wyborn Reef,142.7622376,-10.82104492,9.449869,North,North,FarNorth,4,C
2016,10-336,Wyborn Reef,142.7622376,-10.82104492,9.449869,North,North,FarNorth,4,F
2016,10-336,Wyborn Reef,142.7622376,-10.82104492,9.449869,North,North,FarNorth,4,F
2016,10-336,Wyborn Reef,142.7622376,-10.82104492,9.449869,North,North,FarNorth,4,L
2016,10-335,Harrington Reef,142.723114,-10.82125187,9.162747,North,North,FarNorth,4,C
2016,10-335,Harrington Reef,142.723114,-10.82125187,9.162747,North,North,FarNorth,4,C
2016,10-335,Harrington Reef,142.723114,-10.82125187,9.162747,North,North,FarNorth,4,C
2016,10-335,Harrington Reef,142.723114,-10.82125187,9.162747,North,North,FarNorth,4,C
2016,10-335,Harrington Reef,142.723114,-10.82125187,9.162747,North,North,FarNorth,4,F
2016,10-335,Harrington Reef,142.723114,-10.82125187,9.162747,North,North,FarNorth,4,L
2016,10-335,Harrington Reef,142.723114,-10.82125187,9.162747,North,North,FarNorth,4,U
2016,10-406,U/N Reef,144.0144959,-10.84487152,4.956318,North,North,FarNorth,3,C
2016,10-406,U/N Reef,144.0144959,-10.84487152,4.956318,North,North,FarNorth,4,C
2017,10-406,U/N Reef,144.0144959,-10.84487152,4.956318,North,North,FarNorth,1,C
2017,10-406,U/N Reef,144.0144959,-10.84487152,4.956318,North,North,FarNorth,4,C
2016,10-406,U/N Reef,144.0144959,-10.84487152,4.956318,North,North,FarNorth,3,F
2016,10-406,U/N Reef,144.0144959,-10.84487152,4.956318,North,North,FarNorth,3,F
2016,10-406,U/N Reef,144.0144959,-10.84487152,4.956318,North,North,FarNorth,4,F
2017,10-406,U/N Reef,144.0144959,-10.84487152,4.956318,North,North,FarNorth,3,F
2017,10-406,U/N Reef,144.0144959,-10.84487152,4.956318,North,North,FarNorth,3,L
2017,10-406,U/N Reef,144.0144959,-10.84487152,4.956318,North,North,FarNorth,2,F
2017,10-406,U/N Reef,144.0144959,-10.84487152,4.956318,North,North,FarNorth,3,F
2017,10-406,U/N Reef,144.0144959,-10.84487152,4.956318,North,North,FarNorth,3,F
2016,10-412,U/N Reef,144.0140991,-10.88740253,5.238018,North,North,FarNorth,3,C
2016,10-412,U/N Reef,144.0140991,-10.88740253,5.238018,North,North,FarNorth,4,C
2016,10-412,U/N Reef,144.0140991,-10.88740253,5.238018,North,North,FarNorth,0,C
2017,10-412,U/N Reef,144.0140991,-10.88740253,5.238018,North,North,FarNorth,3,C
2017,10-412,U/N Reef,144.0140991,-10.88740253,5.238018,North,North,FarNorth,2,C
2017,10-412,U/N Reef,144.0140991,-10.88740253,5.238018,North,North,FarNorth,1,C
2017,10-412,U/N Reef,144.0140991,-10.88740253,5.238018,North,North,FarNorth,1,C
2016,10-412,U/N Reef,144.0140991,-10.88740253,5.238018,North,North,FarNorth,1,F
2016,10-412,U/N Reef,144.0140991,-10.88740253,5.238018,North,North,FarNorth,1,F
2016,10-412,U/N Reef,144.0140991,-10.88740253,5.238018,North,North,FarNorth,3,F
2016,10-412,U/N Reef,144.0140991,-10.88740253,5.238018,North,North,FarNorth,0,L
2017,10-412,U/N Reef,144.0140991,-10.88740253,5.238018,North,North,FarNorth,2,F
2016,10-341,Shortland Reef,142.7727051,-10.90133476,10.051212,North,North,FarNorth,4,C
2016,10-341,Shortland Reef,142.7727051,-10.90133476,10.051212,North,North,FarNorth,4,C
2016,10-341,Shortland Reef,142.7727051,-10.90133476,10.051212,North,North,FarNorth,4,F
2016,10-341,Shortland Reef,142.7727051,-10.90133476,10.051212,North,North,FarNorth,4,U
2016,10-414,U/N Reef,144.0180969,-10.92669582,5.108283,North,North,FarNorth,4,C
2017,10-414,U/N Reef,144.0180969,-10.92669582,5.108283,North,North,FarNorth,2,C
2017,10-414,U/N Reef,144.0180969,-10.92669582,5.108283,North,North,FarNorth,2,C
2016,10-414,U/N Reef,144.0180969,-10.92669582,5.108283,North,North,FarNorth,1,F
2016,10-414,U/N Reef,144.0180969,-10.92669582,5.108283,North,North,FarNorth,3,F
2017,10-414,U/N Reef,144.0180969,-10.92669582,5.108283,North,North,FarNorth,3,F
2016,10-414,U/N Reef,144.0180969,-10.92669582,5.108283,North,North,FarNorth,0,L
2017,10-414,U/N Reef,144.0180969,-10.92669582,5.108283,North,North,FarNorth,2,F
2016,10-426,U/N Reef,144.0145264,-10.95084667,5.155395,North,North,FarNorth,0,C
2016,10-426,U/N Reef,144.0145264,-10.95084667,5.155395,North,North,FarNorth,1,C
2016,10-426,U/N Reef,144.0145264,-10.95084667,5.155395,North,North,FarNorth,1,L
2016,10-416b,U/N Reef,144.0321503,-10.96593094,5.155395,North,North,FarNorth,4,C
2016,10-416b,U/N Reef,144.0321503,-10.96593094,5.155395,North,North,FarNorth,1,F
2016,10-416b,U/N Reef,144.0321503,-10.96593094,5.155395,North,North,FarNorth,4,F
2017,10-416b,U/N Reef,144.0321503,-10.96593094,5.155395,North,North,FarNorth,2,F
2017,10-416b,U/N Reef,144.0321503,-10.96593094,5.155395,North,North,FarNorth,2,L
2017,10-416b,U/N Reef,144.0321503,-10.96593094,5.155395,North,North,FarNorth,2,F
2017,10-416b,U/N Reef,144.0321503,-10.96593094,5.155395,North,North,FarNorth,1,U
2016,10-418a,U/N Reef,144.035202,-10.9968214,5.155395,North,North,FarNorth,1,C
2016,10-418a,U/N Reef,144.035202,-10.9968214,5.155395,North,North,FarNorth,4,C
2016,10-418a,U/N Reef,144.035202,-10.9968214,5.155395,North,North,FarNorth,4,C
2017,10-418a,U/N Reef,144.035202,-10.9968214,5.155395,North,North,FarNorth,0,C
2016,10-418a,U/N Reef,144.035202,-10.9968214,5.155395,North,North,FarNorth,1,F
2016,10-418a,U/N Reef,144.035202,-10.9968214,5.155395,North,North,FarNorth,2,F
2017,10-418a,U/N Reef,144.035202,-10.9968214,5.155395,North,North,FarNorth,0,F
2017,10-418a,U/N Reef,144.035202,-10.9968214,5.155395,North,North,FarNorth,1,L
2017,10-418a,U/N Reef,144.035202,-10.9968214,5.155395,North,North,FarNorth,0,L
2017,10-418a,U/N Reef,144.035202,-10.9968214,5.155395,North,North,FarNorth,0,L
2017,10-418a,U/N Reef,144.035202,-10.9968214,5.155395,North,North,FarNorth,1,F
2017,10-418a,U/N Reef,144.035202,-10.9968214,5.155395,North,North,FarNorth,0,F
2016,11-001,Arnold Reef,142.9927368,-11.00683498,9.766949,North,North,FarNorth,4,C
2016,11-001,Arnold Reef,142.9927368,-11.00683498,9.766949,North,North,FarNorth,4,C
2016,11-001,Arnold Reef,142.9927368,-11.00683498,9.766949,North,North,FarNorth,4,C
2016,11-001,Arnold Reef,142.9927368,-11.00683498,9.766949,North,North,FarNorth,4,U
2016,11-001,Arnold Reef,142.9927368,-11.00683498,9.766949,North,North,FarNorth,4,U
2016,10-419a,U/N Reef,144.0129089,-11.00776577,5.219465,North,North,FarNorth,2,C
2016,10-419a,U/N Reef,144.0129089,-11.00776577,5.219465,North,North,FarNorth,3,C
2017,10-419a,U/N Reef,144.0129089,-11.00776577,5.219465,North,North,FarNorth,2,C
2017,10-419a,U/N Reef,144.0129089,-11.00776577,5.219465,North,North,FarNorth,1,C
2017,10-419a,U/N Reef,144.0129089,-11.00776577,5.219465,North,North,FarNorth,1,C
2017,10-419a,U/N Reef,144.0129089,-11.00776577,5.219465,North,North,FarNorth,1,F
2016,10-419a,U/N Reef,144.0129089,-11.00776577,5.219465,North,North,FarNorth,3,L
2016,10-420,U/N Reef,143.9950409,-11.01778316,4.74555,North,North,FarNorth,2,C
2017,10-420,U/N Reef,143.9950409,-11.01778316,4.74555,North,North,FarNorth,0,C
2017,10-420,U/N Reef,143.9950409,-11.01778316,4.74555,North,North,FarNorth,0,L
2017,11-112,U/N Reef,143.9979401,-11.0306673,4.308311,North,North,FarNorth,2,C
2017,11-112,U/N Reef,143.9979401,-11.0306673,4.308311,North,North,FarNorth,0,F
2016,11-113,U/N Reef,144.0173187,-11.03934193,5.219465,North,North,FarNorth,0,C
2017,11-113,U/N Reef,144.0173187,-11.03934193,5.219465,North,North,FarNorth,0,C
2016,11-113,U/N Reef,144.0173187,-11.03934193,5.219465,North,North,FarNorth,0,F
2017,11-113,U/N Reef,144.0173187,-11.03934193,5.219465,North,North,FarNorth,1,F
2016,11-113,U/N Reef,144.0173187,-11.03934193,5.219465,North,North,FarNorth,0,L
2017,11-113,U/N Reef,144.0173187,-11.03934193,5.219465,North,North,FarNorth,0,L
2017,11-113,U/N Reef,144.0173187,-11.03934193,5.219465,North,North,FarNorth,1,F
2017,11-113,U/N Reef,144.0173187,-11.03934193,5.219465,North,North,FarNorth,1,U
2016,11-114,U/N Reef,144.0223846,-11.04900837,5.219465,North,North,FarNorth,1,C
2017,11-114,U/N Reef,144.0223846,-11.04900837,5.219465,North,North,FarNorth,2,C
2017,11-114,U/N Reef,144.0223846,-11.04900837,5.219465,North,North,FarNorth,1,C
2017,11-114,U/N Reef,144.0223846,-11.04900837,5.219465,North,North,FarNorth,1,C
2016,11-114,U/N Reef,144.0223846,-11.04900837,5.219465,North,North,FarNorth,1,L
2016,11-115,U/N Reef,144.0335541,-11.05487251,5.419956,North,North,FarNorth,4,C
2017,11-115,U/N Reef,144.0335541,-11.05487251,5.419956,North,North,FarNorth,1,C
2017,11-115,U/N Reef,144.0335541,-11.05487251,5.419956,North,North,FarNorth,1,C
2016,11-115,U/N Reef,144.0335541,-11.05487251,5.419956,North,North,FarNorth,2,F
2016,11-115,U/N Reef,144.0335541,-11.05487251,5.419956,North,North,FarNorth,3,F
2016,11-115,U/N Reef,144.0335541,-11.05487251,5.419956,North,North,FarNorth,1,L
2017,11-115,U/N Reef,144.0335541,-11.05487251,5.419956,North,North,FarNorth,2,L
2017,11-115,U/N Reef,144.0335541,-11.05487251,5.419956,North,North,FarNorth,0,L
2017,11-115,U/N Reef,144.0335541,-11.05487251,5.419956,North,North,FarNorth,1,F
2016,11-116,U/N Reef,144.0407105,-11.06919193,5.419956,North,North,FarNorth,3,C
2017,11-116,U/N Reef,144.0407105,-11.06919193,5.419956,North,North,FarNorth,1,C
2016,11-116,U/N Reef,144.0407105,-11.06919193,5.419956,North,North,FarNorth,4,F
2016,11-116,U/N Reef,144.0407105,-11.06919193,5.419956,North,North,FarNorth,3,F
2017,11-116,U/N Reef,144.0407105,-11.06919193,5.419956,North,North,FarNorth,2,L
2017,11-116,U/N Reef,144.0407105,-11.06919193,5.419956,North,North,FarNorth,3,F
2016,11-025,U/N Reef,143.0908356,-11.06997013,10.327854,North,North,FarNorth,4,C
2016,11-025,U/N Reef,143.0908356,-11.06997013,10.327854,North,North,FarNorth,4,U
2016,11-025,U/N Reef,143.0908356,-11.06997013,10.327854,North,North,FarNorth,4,U
2017,11-025,U/N Reef,143.0908356,-11.06997013,10.327854,North,North,FarNorth,1,U
2016,11-117,U/N Reef,144.0440064,-11.10342503,5.657452,North,North,FarNorth,2,C
2016,11-117,U/N Reef,144.0440064,-11.10342503,5.657452,North,North,FarNorth,2,C
2016,11-117,U/N Reef,144.0440064,-11.10342503,5.657452,North,North,FarNorth,4,C
2016,11-117,U/N Reef,144.0440064,-11.10342503,5.657452,North,North,FarNorth,2,C
2016,11-117,U/N Reef,144.0440064,-11.10342503,5.657452,North,North,FarNorth,3,C
2017,11-117,U/N Reef,144.0440064,-11.10342503,5.657452,North,North,FarNorth,2,C
2017,11-117,U/N Reef,144.0440064,-11.10342503,5.657452,North,North,FarNorth,2,C
2017,11-117,U/N Reef,144.0440064,-11.10342503,5.657452,North,North,FarNorth,3,F
2017,11-117,U/N Reef,144.0440064,-11.10342503,5.657452,North,North,FarNorth,3,F
2017,11-117,U/N Reef,144.0440064,-11.10342503,5.657452,North,North,FarNorth,1,U
2016,11-026,Sinclair Reef,143.0284576,-11.11662197,10.344256,North,North,FarNorth,4,C
2016,11-026,Sinclair Reef,143.0284576,-11.11662197,10.344256,North,North,FarNorth,4,C
2016,11-026,Sinclair Reef,143.0284576,-11.11662197,10.344256,North,North,FarNorth,4,U
2017,11-026,Sinclair Reef,143.0284576,-11.11662197,10.344256,North,North,FarNorth,2,U
2016,11-118a,U/N Reef,144.0333099,-11.13163185,5.657452,North,North,FarNorth,1,C
2016,11-118a,U/N Reef,144.0333099,-11.13163185,5.657452,North,North,FarNorth,1,C
2016,11-118a,U/N Reef,144.0333099,-11.13163185,5.657452,North,North,FarNorth,1,L
2016,11-119,U/N Reef,144.0584412,-11.14598274,5.846477,North,North,FarNorth,4,C
2016,11-119,U/N Reef,144.0584412,-11.14598274,5.846477,North,North,FarNorth,4,C
2016,11-119,U/N Reef,144.0584412,-11.14598274,5.846477,North,North,FarNorth,4,C
2017,11-119,U/N Reef,144.0584412,-11.14598274,5.846477,North,North,FarNorth,4,C
2016,11-119,U/N Reef,144.0584412,-11.14598274,5.846477,North,North,FarNorth,2,F
2016,11-119,U/N Reef,144.0584412,-11.14598274,5.846477,North,North,FarNorth,2,F
2016,11-119,U/N Reef,144.0584412,-11.14598274,5.846477,North,North,FarNorth,1,L
2017,11-119,U/N Reef,144.0584412,-11.14598274,5.846477,North,North,FarNorth,3,L
2017,11-119,U/N Reef,144.0584412,-11.14598274,5.846477,North,North,FarNorth,2,F
2017,11-119,U/N Reef,144.0584412,-11.14598274,5.846477,North,North,FarNorth,1,U
2016,11-035,Milman-Aplin Reef,143.030838,-11.18211842,10.701312,North,North,FarNorth,4,C
2016,11-035,Milman-Aplin Reef,143.030838,-11.18211842,10.701312,North,North,FarNorth,4,C
2016,11-035,Milman-Aplin Reef,143.030838,-11.18211842,10.701312,North,North,FarNorth,4,C
2017,11-035,Milman-Aplin Reef,143.030838,-11.18211842,10.701312,North,North,FarNorth,2,C
2016,11-035,Milman-Aplin Reef,143.030838,-11.18211842,10.701312,North,North,FarNorth,4,F
2016,11-120,U/N Reef,144.0600281,-11.18517208,6.198386,North,North,FarNorth,2,C
2016,11-120,U/N Reef,144.0600281,-11.18517208,6.198386,North,North,FarNorth,4,C
2016,11-120,U/N Reef,144.0600281,-11.18517208,6.198386,North,North,FarNorth,4,C
2016,11-120,U/N Reef,144.0600281,-11.18517208,6.198386,North,North,FarNorth,2,F
2016,11-120,U/N Reef,144.0600281,-11.18517208,6.198386,North,North,FarNorth,3,L
2017,11-120,U/N Reef,144.0600281,-11.18517208,6.198386,North,North,FarNorth,2,L
2017,11-120,U/N Reef,144.0600281,-11.18517208,6.198386,North,North,FarNorth,1,L
2017,11-120,U/N Reef,144.0600281,-11.18517208,6.198386,North,North,FarNorth,3,F
2017,11-120,U/N Reef,144.0600281,-11.18517208,6.198386,North,North,FarNorth,1,F
2016,11-123,U/N Reef,144.0509949,-11.20973969,6.415086,North,North,FarNorth,2,C
2016,11-123,U/N Reef,144.0509949,-11.20973969,6.415086,North,North,FarNorth,2,C
2016,11-038,Douglas Islet Reef,143.0007172,-11.2432394,10.647945,North,North,FarNorth,4,C
2016,11-038,Douglas Islet Reef,143.0007172,-11.2432394,10.647945,North,North,FarNorth,4,C
2016,11-038,Douglas Islet Reef,143.0007172,-11.2432394,10.647945,North,North,FarNorth,4,C
2016,11-038,Douglas Islet Reef,143.0007172,-11.2432394,10.647945,North,North,FarNorth,4,F
2017,11-038,Douglas Islet Reef,143.0007172,-11.2432394,10.647945,North,North,FarNorth,2,U
2017,11-038,Douglas Islet Reef,143.0007172,-11.2432394,10.647945,North,North,FarNorth,2,U
2016,11-125,Stark Reef,144.0656586,-11.26131248,6.763147,North,North,FarNorth,1,C
2016,11-125,Stark Reef,144.0656586,-11.26131248,6.763147,North,North,FarNorth,3,C
2016,11-125,Stark Reef,144.0656586,-11.26131248,6.763147,North,North,FarNorth,3,C
2016,11-125,Stark Reef,144.0656586,-11.26131248,6.763147,North,North,FarNorth,4,C
2016,11-125,Stark Reef,144.0656586,-11.26131248,6.763147,North,North,FarNorth,4,C
2016,11-125,Stark Reef,144.0656586,-11.26131248,6.763147,North,North,FarNorth,4,C
2016,11-125,Stark Reef,144.0656586,-11.26131248,6.763147,North,North,FarNorth,4,C
2016,11-125,Stark Reef,144.0656586,-11.26131248,6.763147,North,North,FarNorth,4,C
2017,11-125,Stark Reef,144.0656586,-11.26131248,6.763147,North,North,FarNorth,3,C
2017,11-125,Stark Reef,144.0656586,-11.26131248,6.763147,North,North,FarNorth,3,C
2017,11-125,Stark Reef,144.0656586,-11.26131248,6.763147,North,North,FarNorth,2,C
2017,11-125,Stark Reef,144.0656586,-11.26131248,6.763147,North,North,FarNorth,1,C
2017,11-125,Stark Reef,144.0656586,-11.26131248,6.763147,North,North,FarNorth,1,C
2016,11-125,Stark Reef,144.0656586,-11.26131248,6.763147,North,North,FarNorth,2,F
2016,11-125,Stark Reef,144.0656586,-11.26131248,6.763147,North,North,FarNorth,1,F
2016,11-125,Stark Reef,144.0656586,-11.26131248,6.763147,North,North,FarNorth,4,F
2016,11-125,Stark Reef,144.0656586,-11.26131248,6.763147,North,North,FarNorth,4,F
2016,11-125,Stark Reef,144.0656586,-11.26131248,6.763147,North,North,FarNorth,1,L
2017,11-125,Stark Reef,144.0656586,-11.26131248,6.763147,North,North,FarNorth,2,L
2017,11-125,Stark Reef,144.0656586,-11.26131248,6.763147,North,North,FarNorth,1,L
2016,11-125,Stark Reef,144.0656586,-11.26131248,6.763147,North,North,FarNorth,4,U
2016,11-125,Stark Reef,144.0656586,-11.26131248,6.763147,North,North,FarNorth,4,U
2017,11-125,Stark Reef,144.0656586,-11.26131248,6.763147,North,North,FarNorth,1,U
2017,11-126b,U/N Reef,144.0183258,-11.26926422,6.339132,North,North,FarNorth,1,C
2017,11-126b,U/N Reef,144.0183258,-11.26926422,6.339132,North,North,FarNorth,1,F
2016,11-127b,U/N Reef,144.026413,-11.27613068,6.339132,North,North,FarNorth,1,C
2016,11-127b,U/N Reef,144.026413,-11.27613068,6.339132,North,North,FarNorth,1,L
2016,11-129,U/N Reef,144.0441132,-11.27628613,6.339132,North,North,FarNorth,1,C
2016,11-129,U/N Reef,144.0441132,-11.27628613,6.339132,North,North,FarNorth,2,C
2017,11-129,U/N Reef,144.0441132,-11.27628613,6.339132,North,North,FarNorth,2,C
2017,11-129,U/N Reef,144.0441132,-11.27628613,6.339132,North,North,FarNorth,1,C
2017,11-129,U/N Reef,144.0441132,-11.27628613,6.339132,North,North,FarNorth,1,F
2016,11-129,U/N Reef,144.0441132,-11.27628613,6.339132,North,North,FarNorth,1,L
2016,11-128,U/N Reef,144.0342255,-11.27928543,6.339132,North,North,FarNorth,0,C
2016,11-128,U/N Reef,144.0342255,-11.27928543,6.339132,North,North,FarNorth,1,L
2016,11-073,U/N Reef,144.0057831,-11.28243065,6.339132,North,North,FarNorth,3,C
2017,11-073,U/N Reef,144.0057831,-11.28243065,6.339132,North,North,FarNorth,1,C
2016,11-073,U/N Reef,144.0057831,-11.28243065,6.339132,North,North,FarNorth,2,L
2017,11-073,U/N Reef,144.0057831,-11.28243065,6.339132,North,North,FarNorth,1,L
2017,11-073,U/N Reef,144.0057831,-11.28243065,6.339132,North,North,FarNorth,1,U
2016,11-072,U/N Reef,143.9954834,-11.28264427,5.80493,North,North,FarNorth,2,C
2017,11-072,U/N Reef,143.9954834,-11.28264427,5.80493,North,North,FarNorth,2,C
2016,11-072,U/N Reef,143.9954834,-11.28264427,5.80493,North,North,FarNorth,4,F
2017,11-072,U/N Reef,143.9954834,-11.28264427,5.80493,North,North,FarNorth,1,L
2017,11-072,U/N Reef,143.9954834,-11.28264427,5.80493,North,North,FarNorth,1,F
2017,11-072,U/N Reef,143.9954834,-11.28264427,5.80493,North,North,FarNorth,1,U
2016,11-074,U/N Reef,143.9963226,-11.29488564,5.80493,North,North,FarNorth,3,C
2016,11-074,U/N Reef,143.9963226,-11.29488564,5.80493,North,North,FarNorth,4,F
2016,11-074,U/N Reef,143.9963226,-11.29488564,5.80493,North,North,FarNorth,3,F
2016,11-075,U/N Reef,143.9792328,-11.29531193,5.80493,North,North,FarNorth,1,C
2016,11-075,U/N Reef,143.9792328,-11.29531193,5.80493,North,North,FarNorth,2,C
2016,11-075,U/N Reef,143.9792328,-11.29531193,5.80493,North,North,FarNorth,2,F
2016,11-075,U/N Reef,143.9792328,-11.29531193,5.80493,North,North,FarNorth,3,L
2016,11-076,U/N Reef,143.9807892,-11.30926514,6.127666,North,North,FarNorth,2,C
2016,11-076,U/N Reef,143.9807892,-11.30926514,6.127666,North,North,FarNorth,1,F
2016,11-077,U/N Reef,143.9624176,-11.32235336,6.127666,North,North,FarNorth,1,C
2016,11-077,U/N Reef,143.9624176,-11.32235336,6.127666,North,North,FarNorth,1,C
2016,11-077,U/N Reef,143.9624176,-11.32235336,6.127666,North,North,FarNorth,2,F
2016,11-077,U/N Reef,143.9624176,-11.32235336,6.127666,North,North,FarNorth,2,F
2016,11-077,U/N Reef,143.9624176,-11.32235336,6.127666,North,North,FarNorth,3,U
2016,11-081,U/N Reef,143.9565888,-11.34822178,6.127666,North,North,FarNorth,1,C
2016,11-081,U/N Reef,143.9565888,-11.34822178,6.127666,North,North,FarNorth,2,C
2016,11-081,U/N Reef,143.9565888,-11.34822178,6.127666,North,North,FarNorth,2,F
2016,11-081,U/N Reef,143.9565888,-11.34822178,6.127666,North,North,FarNorth,1,L
2016,11-082,U/N Reef,143.9520111,-11.3558569,6.265288,North,North,FarNorth,2,C
